Title,Description,Start Date,End Date
Projeto de Integração de Sistemas de Informação Distribuídos - Di," stributed Information Systems Integration ProjectSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Proj eto de Integração de Sistemas de Informação Distribuídos\nCódigo: 03729\ nTurno: PISIDPL05\nInício: 2023-03-09 16:00\nFim: 2023-03-09 17:30\nDoce nte: Pedro de Paula Nogueira Ramos\n\nSemester: 2022/2023 - 2.º Semestre \nExecution course: Distributed Information Systems Integration Project\ nCode: 03729\nShift: PISIDPL05\nBegin: 2023-03-09 16:00\nEnd: 2023-03-09  17:30\nTeacher: Pedro de Paula Nogueira Ramos\n\nLOCATION:D1.11\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Thu Mar 09 16:00:00 GMT 2023,Thu Mar 09 17:30:00 GMT 2023
Programação Concorrente e Distribuída - Concurrent and Parallel P," rogrammingSemestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Prog ramação Concorrente e Distribuída\nCódigo: L5096\nTurno: L5096TP05\nIníc io: 2022-09-27 16:00\nFim: 2022-09-27 17:30\nDocente: Caroline Conti\n\n Semester: 2022/2023 - 1.º Semestre\nExecution course: Concurrent and Par allel Programming\nCode: L5096\nShift: L5096TP05\nBegin: 2022-09-27 16:0 0\nEnd: 2022-09-27 17:30\nTeacher: Caroline Conti\n\nLOCATION:C5.09\, 5\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Tue Sep 27 15:00:00 BST 2022,Tue Sep 27 16:30:00 BST 2022
Interacção Pessoa-Máquina - Human-Computer Interaction,"Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Inte racção Pessoa-Máquina\nCódigo: L5316\nTurno: L5316TP04\nInício: 2023-04- 12 14:30\nFim: 2023-04-12 16:00\nDocente: Pedro Figueiredo Santana\n\nSe mester: 2022/2023 - 2.º Semestre\nExecution course: Human-Computer Inter action\nCode: L5316\nShift: L5316TP04\nBegin: 2023-04-12 14:30\nEnd: 202 3-04-12 16:00\nTeacher: Pedro Figueiredo Santana\n\nLOCATION:C2.02\, 2\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed Apr 12 13:30:00 BST 2023,Wed Apr 12 15:00:00 BST 2023
Desenvolvimento para A Internet e Aplicações Móveis - Development,"  for Internet and Mobile AppsSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Dese nvolvimento para A Internet e Aplicações Móveis\nCódigo: 03728\nTurno: D IAMTP02\nInício: 2023-03-23 13:00\nFim: 2023-03-23 14:30\nDocente: Jorge  Manuel Anacleto Louçã\n\nSemester: 2022/2023 - 2.º Semestre\nExecution  course: Development for Internet and Mobile Apps\nCode: 03728\nShift: DI AMTP02\nBegin: 2023-03-23 13:00\nEnd: 2023-03-23 14:30\nTeacher: Jorge M anuel Anacleto Louçã\n\nLOCATION:D1.07\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Thu Mar 23 13:00:00 GMT 2023,Thu Mar 23 14:30:00 GMT 2023
Arquitetura de Redes - Network Arquitectures,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Arqu itetura de Redes\nCódigo: 03708\nTurno: 03708T02\nInício: 2022-11-07 14: 30\nFim: 2022-11-07 16:00\nDocente: João Carlos Marques Silva\n\nSemeste r: 2022/2023 - 1.º Semestre\nExecution course: Network Arquitectures\nCo de: 03708\nShift: 03708T02\nBegin: 2022-11-07 14:30\nEnd: 2022-11-07 16: 00\nTeacher: João Carlos Marques Silva\n\nLOCATION:Auditório B1.03\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Mon Nov 07 14:30:00 GMT 2022,Mon Nov 07 16:00:00 GMT 2022
Desenvolvimento para A Internet e Aplicações Móveis - Development,"  for Internet and Mobile AppsSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Dese nvolvimento para A Internet e Aplicações Móveis\nCódigo: 03728\nTurno: D IAMTP02\nInício: 2023-05-16 14:30\nFim: 2023-05-16 16:00\nDocente: Jorge  Manuel Anacleto Louçã\n\nSemester: 2022/2023 - 2.º Semestre\nExecution  course: Development for Internet and Mobile Apps\nCode: 03728\nShift: DI AMTP02\nBegin: 2023-05-16 14:30\nEnd: 2023-05-16 16:00\nTeacher: Jorge M anuel Anacleto Louçã\n\nLOCATION:D1.07\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Tue May 16 13:30:00 BST 2023,Tue May 16 15:00:00 BST 2023
Arquitetura de Redes - Network Arquitectures,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Arqu itetura de Redes\nCódigo: 03708\nTurno: 03708TP05\nInício: 2022-09-22 14 :30\nFim: 2022-09-22 16:00\nDocente: João Carlos Marques Silva\n\nSemest er: 2022/2023 - 1.º Semestre\nExecution course: Network Arquitectures\nC ode: 03708\nShift: 03708TP05\nBegin: 2022-09-22 14:30\nEnd: 2022-09-22 1 6:00\nTeacher: João Carlos Marques Silva\n\nLOCATION:1E03\, 1\, Edifício Sedas Nunes (ISCTE-IUL)\, ISCTE-IUL",Thu Sep 22 13:30:00 BST 2022,Thu Sep 22 15:00:00 BST 2022
Descoberta e Extração de Conhecimento de Dados - Knowledge Discov," ery and Extraction From DataSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Desc oberta e Extração de Conhecimento de Dados\nCódigo: 03749\nTurno: DECDTP 03\nInício: 2023-02-15 18:00\nFim: 2023-02-15 19:30\nDocente: Ricardo Da niel Santos Faro Marques Ribeiro\n\nSemester: 2022/2023 - 2.º Semestre\n Execution course: Knowledge Discovery and Extraction From Data\nCode: 03 749\nShift: DECDTP03\nBegin: 2023-02-15 18:00\nEnd: 2023-02-15 19:30\nTe acher: Ricardo Daniel Santos Faro Marques Ribeiro\n\nLOCATION:C6.02\, 6\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed Feb 15 18:00:00 GMT 2023,Wed Feb 15 19:30:00 GMT 2023
Descoberta e Extração de Conhecimento de Dados - Knowledge Discov," ery and Extraction From DataSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Desc oberta e Extração de Conhecimento de Dados\nCódigo: 03749\nTurno: DECDTP 03\nInício: 2023-05-10 19:30\nFim: 2023-05-10 21:00\nDocente: Ricardo Da niel Santos Faro Marques Ribeiro\n\nSemester: 2022/2023 - 2.º Semestre\n Execution course: Knowledge Discovery and Extraction From Data\nCode: 03 749\nShift: DECDTP03\nBegin: 2023-05-10 19:30\nEnd: 2023-05-10 21:00\nTe acher: Ricardo Daniel Santos Faro Marques Ribeiro\n\nLOCATION:D1.14\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed May 10 18:30:00 BST 2023,Wed May 10 20:00:00 BST 2023
Programação Concorrente e Distribuída - Concurrent and Parallel P," rogrammingSemestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Prog ramação Concorrente e Distribuída\nCódigo: L5096\nTurno: L5096T03\nIníci o: 2022-11-07 16:00\nFim: 2022-11-07 17:30\nDocente: Luís Henrique Ramil o Mota\n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Concurre nt and Parallel Programming\nCode: L5096\nShift: L5096T03\nBegin: 2022-1 1-07 16:00\nEnd: 2022-11-07 17:30\nTeacher: Luís Henrique Ramilo Mota\n\ nLOCATION:Auditório B1.03\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Mon Nov 07 16:00:00 GMT 2022,Mon Nov 07 17:30:00 GMT 2022
Programação Concorrente e Distribuída - Concurrent and Parallel P," rogrammingSemestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Prog ramação Concorrente e Distribuída\nCódigo: L5096\nTurno: L5096TP05\nIníc io: 2022-10-04 14:30\nFim: 2022-10-04 16:00\nDocente: Caroline Conti\n\n Semester: 2022/2023 - 1.º Semestre\nExecution course: Concurrent and Par allel Programming\nCode: L5096\nShift: L5096TP05\nBegin: 2022-10-04 14:3 0\nEnd: 2022-10-04 16:00\nTeacher: Caroline Conti\n\nLOCATION:C5.09\, 5\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Tue Oct 04 13:30:00 BST 2022,Tue Oct 04 15:00:00 BST 2022
Programação Concorrente e Distribuída - Concurrent and Parallel P," rogrammingSemestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Prog ramação Concorrente e Distribuída\nCódigo: L5096\nTurno: L5096TP05\nIníc io: 2022-10-04 16:00\nFim: 2022-10-04 17:30\nDocente: Caroline Conti\n\n Semester: 2022/2023 - 1.º Semestre\nExecution course: Concurrent and Par allel Programming\nCode: L5096\nShift: L5096TP05\nBegin: 2022-10-04 16:0 0\nEnd: 2022-10-04 17:30\nTeacher: Caroline Conti\n\nLOCATION:C5.09\, 5\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Tue Oct 04 15:00:00 BST 2022,Tue Oct 04 16:30:00 BST 2022
Arquitetura de Redes - Network Arquitectures,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Arqu itetura de Redes\nCódigo: 03708\nTurno: 03708TP05\nInício: 2022-11-09 13 :00\nFim: 2022-11-09 14:30\nDocente: José André Rocha Sá Moura\n\nSemest er: 2022/2023 - 1.º Semestre\nExecution course: Network Arquitectures\nC ode: 03708\nShift: 03708TP05\nBegin: 2022-11-09 13:00\nEnd: 2022-11-09 1 4:30\nTeacher: José André Rocha Sá Moura\n\nLOCATION:C4.02\, 4\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed Nov 09 13:00:00 GMT 2022,Wed Nov 09 14:30:00 GMT 2022
Engenharia de Software - Software Engineering,"Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Enge nharia de Software\nCódigo: 03712\nTurno: EngST01\nInício: 2023-03-20 13 :00\nFim: 2023-03-20 14:30\nDocente: Fernando Manuel Pereira da Costa Br ito e Abreu\n\nSemester: 2022/2023 - 2.º Semestre\nExecution course: Sof tware Engineering\nCode: 03712\nShift: EngST01\nBegin: 2023-03-20 13:00\ nEnd: 2023-03-20 14:30\nTeacher: Fernando Manuel Pereira da Costa Brito  e Abreu\n\nLOCATION:Auditório 0NE02-Caiano Pereira\, 0\, Edifício Sedas Nunes (ISCTE -IUL)\, ISCTE-IUL",Mon Mar 20 13:00:00 GMT 2023,Mon Mar 20 14:30:00 GMT 2023
Descoberta e Extração de Conhecimento de Dados - Knowledge Discov," ery and Extraction From DataSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Desc oberta e Extração de Conhecimento de Dados\nCódigo: 03749\nTurno: DECDTP 03\nInício: 2023-03-15 19:30\nFim: 2023-03-15 21:00\nDocente: Ricardo Da niel Santos Faro Marques Ribeiro\n\nSemester: 2022/2023 - 2.º Semestre\n Execution course: Knowledge Discovery and Extraction From Data\nCode: 03 749\nShift: DECDTP03\nBegin: 2023-03-15 19:30\nEnd: 2023-03-15 21:00\nTe acher: Ricardo Daniel Santos Faro Marques Ribeiro\n\nLOCATION:C6.02\, 6\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed Mar 15 19:30:00 GMT 2023,Wed Mar 15 21:00:00 GMT 2023
Desenvolvimento para A Internet e Aplicações Móveis - Development,"  for Internet and Mobile AppsSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Dese nvolvimento para A Internet e Aplicações Móveis\nCódigo: 03728\nTurno: D IAMTP02\nInício: 2023-03-30 13:00\nFim: 2023-03-30 14:30\nDocente: Jorge  Manuel Anacleto Louçã\n\nSemester: 2022/2023 - 2.º Semestre\nExecution  course: Development for Internet and Mobile Apps\nCode: 03728\nShift: DI AMTP02\nBegin: 2023-03-30 13:00\nEnd: 2023-03-30 14:30\nTeacher: Jorge M anuel Anacleto Louçã\n\nLOCATION:D1.07\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Thu Mar 30 12:00:00 BST 2023,Thu Mar 30 13:30:00 BST 2023
Descoberta e Extração de Conhecimento de Dados - Knowledge Discov," ery and Extraction From DataSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Desc oberta e Extração de Conhecimento de Dados\nCódigo: 03749\nTurno: DECDTP 03\nInício: 2023-03-22 19:30\nFim: 2023-03-22 21:00\nDocente: Ricardo Da niel Santos Faro Marques Ribeiro\n\nSemester: 2022/2023 - 2.º Semestre\n Execution course: Knowledge Discovery and Extraction From Data\nCode: 03 749\nShift: DECDTP03\nBegin: 2023-03-22 19:30\nEnd: 2023-03-22 21:00\nTe acher: Ricardo Daniel Santos Faro Marques Ribeiro\n\nLOCATION:C6.02\, 6\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed Mar 22 19:30:00 GMT 2023,Wed Mar 22 21:00:00 GMT 2023
Programação Concorrente e Distribuída - Concurrent and Parallel P," rogrammingSemestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Prog ramação Concorrente e Distribuída\nCódigo: L5096\nTurno: L5096TP05\nIníc io: 2022-11-15 16:00\nFim: 2022-11-15 17:30\nDocente: Caroline Conti\n\n Semester: 2022/2023 - 1.º Semestre\nExecution course: Concurrent and Par allel Programming\nCode: L5096\nShift: L5096TP05\nBegin: 2022-11-15 16:0 0\nEnd: 2022-11-15 17:30\nTeacher: Caroline Conti\n\nLOCATION:C5.09\, 5\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Tue Nov 15 16:00:00 GMT 2022,Tue Nov 15 17:30:00 GMT 2022
Arquitetura de Redes - Network Arquitectures,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Arqu itetura de Redes\nCódigo: 03708\nTurno: 03708PL25\nInício: 2022-09-29 11 :00\nFim: 2022-09-29 12:30\nDocente: João Carlos Marques Silva\n\nSemest er: 2022/2023 - 1.º Semestre\nExecution course: Network Arquitectures\nC ode: 03708\nShift: 03708PL25\nBegin: 2022-09-29 11:00\nEnd: 2022-09-29 1 2:30\nTeacher: João Carlos Marques Silva\n\nLOCATION:C7.09\, 7\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Thu Sep 29 10:00:00 BST 2022,Thu Sep 29 11:30:00 BST 2022
Programação Concorrente e Distribuída - Concurrent and Parallel P," rogrammingSemestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Prog ramação Concorrente e Distribuída\nCódigo: L5096\nTurno: L5096T03\nIníci o: 2022-09-12 16:00\nFim: 2022-09-12 17:30\nDocente: Luís Henrique Ramil o Mota\n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Concurre nt and Parallel Programming\nCode: L5096\nShift: L5096T03\nBegin: 2022-0 9-12 16:00\nEnd: 2022-09-12 17:30\nTeacher: Luís Henrique Ramilo Mota\n\ nLOCATION:Auditório B1.03\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Mon Sep 12 15:00:00 BST 2022,Mon Sep 12 16:30:00 BST 2022
Introdução à Ciência de Dados - Introduction to Data Science,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Intr odução à Ciência de Dados\nCódigo: 03583\nTurno: 03583TP04\nInício: 2022 -10-13 18:00\nFim: 2022-10-13 19:30\n\nSemester: 2022/2023 - 1.º Semestr e\nExecution course: Introduction to Data Science\nCode: 03583\nShift: 0 3583TP04\nBegin: 2022-10-13 18:00\nEnd: 2022-10-13 19:30\n\nLOCATION:D1.02\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Thu Oct 13 17:00:00 BST 2022,Thu Oct 13 18:30:00 BST 2022
Interacção Pessoa-Máquina - Human-Computer Interaction,"Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Inte racção Pessoa-Máquina\nCódigo: L5316\nTurno: L5316TP04\nInício: 2023-03- 22 14:30\nFim: 2023-03-22 16:00\nDocente: Pedro Figueiredo Santana\n\nSe mester: 2022/2023 - 2.º Semestre\nExecution course: Human-Computer Inter action\nCode: L5316\nShift: L5316TP04\nBegin: 2023-03-22 14:30\nEnd: 202 3-03-22 16:00\nTeacher: Pedro Figueiredo Santana\n\nLOCATION:2E05\, 2\, Edifício Sedas Nunes (ISCTE-IUL)\, ISCTE-IUL",Wed Mar 22 14:30:00 GMT 2023,Wed Mar 22 16:00:00 GMT 2023
Interacção Pessoa-Máquina - Human-Computer Interaction,"Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Inte racção Pessoa-Máquina\nCódigo: L5316\nTurno: L5316TP04\nInício: 2023-02- 15 13:00\nFim: 2023-02-15 14:30\nDocente: Pedro Figueiredo Santana\n\nSe mester: 2022/2023 - 2.º Semestre\nExecution course: Human-Computer Inter action\nCode: L5316\nShift: L5316TP04\nBegin: 2023-02-15 13:00\nEnd: 202 3-02-15 14:30\nTeacher: Pedro Figueiredo Santana\n\nLOCATION:2E05\, 2\, Edifício Sedas Nunes (ISCTE-IUL)\, ISCTE-IUL",Wed Feb 15 13:00:00 GMT 2023,Wed Feb 15 14:30:00 GMT 2023
Arquitetura de Redes - Network Arquitectures,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Arqu itetura de Redes\nCódigo: 03708\nTurno: 03708T02\nInício: 2022-10-31 14: 30\nFim: 2022-10-31 16:00\nDocente: João Carlos Marques Silva\n\nSemeste r: 2022/2023 - 1.º Semestre\nExecution course: Network Arquitectures\nCo de: 03708\nShift: 03708T02\nBegin: 2022-10-31 14:30\nEnd: 2022-10-31 16: 00\nTeacher: João Carlos Marques Silva\n\nLOCATION:Auditório B1.03\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Mon Oct 31 14:30:00 GMT 2022,Mon Oct 31 16:00:00 GMT 2022
Desenvolvimento para A Internet e Aplicações Móveis - Development,"  for Internet and Mobile AppsSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Dese nvolvimento para A Internet e Aplicações Móveis\nCódigo: 03728\nTurno: D IAMTP02\nInício: 2023-03-17 13:00\nFim: 2023-03-17 14:30\nDocente: Jorge  Manuel Anacleto Louçã\n\nSemester: 2022/2023 - 2.º Semestre\nExecution  course: Development for Internet and Mobile Apps\nCode: 03728\nShift: DI AMTP02\nBegin: 2023-03-17 13:00\nEnd: 2023-03-17 14:30\nTeacher: Jorge M anuel Anacleto Louçã\n\nLOCATION:D1.05\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Fri Mar 17 13:00:00 GMT 2023,Fri Mar 17 14:30:00 GMT 2023
Desenvolvimento para A Internet e Aplicações Móveis - Development,"  for Internet and Mobile AppsSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Dese nvolvimento para A Internet e Aplicações Móveis\nCódigo: 03728\nTurno: D IAMTP02\nInício: 2023-05-24 14:30\nFim: 2023-05-24 16:00\nDocente: Jorge  Manuel Anacleto Louçã\n\nSemester: 2022/2023 - 2.º Semestre\nExecution  course: Development for Internet and Mobile Apps\nCode: 03728\nShift: DI AMTP02\nBegin: 2023-05-24 14:30\nEnd: 2023-05-24 16:00\nTeacher: Jorge M anuel Anacleto Louçã\n\nLOCATION:D1.05\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed May 24 13:30:00 BST 2023,Wed May 24 15:00:00 BST 2023
Arquitetura de Redes - Network Arquitectures,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Arqu itetura de Redes\nCódigo: 03708\nTurno: 03708T02\nInício: 2022-09-26 14: 30\nFim: 2022-09-26 16:00\nDocente: Rui Miguel Neto Marinheiro\n\nSemest er: 2022/2023 - 1.º Semestre\nExecution course: Network Arquitectures\nC ode: 03708\nShift: 03708T02\nBegin: 2022-09-26 14:30\nEnd: 2022-09-26 16 :00\nTeacher: Rui Miguel Neto Marinheiro\n\nLOCATION:Auditório B1.03\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Mon Sep 26 13:30:00 BST 2022,Mon Sep 26 15:00:00 BST 2022
Agentes Autónomos - Autonomous Agents,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Agen tes Autónomos\nCódigo: 03727\nTurno: 03727T02\nInício: 2022-10-03 13:00\ nFim: 2022-10-03 14:30\nDocente: Luís Miguel Pina Coelho Teixeira Botelh o\n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Autonomous Ag ents\nCode: 03727\nShift: 03727T02\nBegin: 2022-10-03 13:00\nEnd: 2022-1 0-03 14:30\nTeacher: Luís Miguel Pina Coelho Teixeira Botelho\n\nLOCATION:Auditório B1.03\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Mon Oct 03 12:00:00 BST 2022,Mon Oct 03 13:30:00 BST 2022
Interacção Pessoa-Máquina - Human-Computer Interaction,"Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Inte racção Pessoa-Máquina\nCódigo: L5316\nTurno: L5316TP04\nInício: 2023-04- 26 13:00\nFim: 2023-04-26 14:30\nDocente: Pedro Figueiredo Santana\n\nSe mester: 2022/2023 - 2.º Semestre\nExecution course: Human-Computer Inter action\nCode: L5316\nShift: L5316TP04\nBegin: 2023-04-26 13:00\nEnd: 202 3-04-26 14:30\nTeacher: Pedro Figueiredo Santana\n\nLOCATION:C5.05\, 5\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed Apr 26 12:00:00 BST 2023,Wed Apr 26 13:30:00 BST 2023
Interacção Pessoa-Máquina - Human-Computer Interaction,"Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Inte racção Pessoa-Máquina\nCódigo: L5316\nTurno: L5316TP04\nInício: 2023-05- 24 14:30\nFim: 2023-05-24 16:00\nDocente: Pedro Figueiredo Santana\n\nSe mester: 2022/2023 - 2.º Semestre\nExecution course: Human-Computer Inter action\nCode: L5316\nShift: L5316TP04\nBegin: 2023-05-24 14:30\nEnd: 202 3-05-24 16:00\nTeacher: Pedro Figueiredo Santana\n\nLOCATION:C2.02\, 2\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed May 24 13:30:00 BST 2023,Wed May 24 15:00:00 BST 2023
Desenvolvimento para A Internet e Aplicações Móveis - Development,"  for Internet and Mobile AppsSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Dese nvolvimento para A Internet e Aplicações Móveis\nCódigo: 03728\nTurno: D IAMTP02\nInício: 2023-02-16 13:00\nFim: 2023-02-16 14:30\nDocente: Jorge  Manuel Anacleto Louçã\n\nSemester: 2022/2023 - 2.º Semestre\nExecution  course: Development for Internet and Mobile Apps\nCode: 03728\nShift: DI AMTP02\nBegin: 2023-02-16 13:00\nEnd: 2023-02-16 14:30\nTeacher: Jorge M anuel Anacleto Louçã\n\nLOCATION:D1.07\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Thu Feb 16 13:00:00 GMT 2023,Thu Feb 16 14:30:00 GMT 2023
Engenharia de Software - Software Engineering,"Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Enge nharia de Software\nCódigo: 03712\nTurno: EngSTP03\nInício: 2023-02-28 1 3:00\nFim: 2023-02-28 14:30\nDocente: Fernando Manuel Pereira da Costa B rito e Abreu\n\nSemester: 2022/2023 - 2.º Semestre\nExecution course: So ftware Engineering\nCode: 03712\nShift: EngSTP03\nBegin: 2023-02-28 13:0 0\nEnd: 2023-02-28 14:30\nTeacher: Fernando Manuel Pereira da Costa Brit o e Abreu\n\nLOCATION:D1.02\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Tue Feb 28 13:00:00 GMT 2023,Tue Feb 28 14:30:00 GMT 2023
Agentes Autónomos - Autonomous Agents,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Agen tes Autónomos\nCódigo: 03727\nTurno: 03727PL05\nInício: 2022-10-19 14:30 \nFim: 2022-10-19 16:00\nDocente: Luís Miguel Pina Coelho Teixeira Botel ho\n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Autonomous A gents\nCode: 03727\nShift: 03727PL05\nBegin: 2022-10-19 14:30\nEnd: 2022 -10-19 16:00\nTeacher: Luís Miguel Pina Coelho Teixeira Botelho\n\nLOCATION:C4.01\, 4\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed Oct 19 13:30:00 BST 2022,Wed Oct 19 15:00:00 BST 2022
Processamento de Informação - Information Processing,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Proc essamento de Informação\nCódigo: L0779\nTurno: L0779TP02\nInício: 2022-1 1-18 16:00\nFim: 2022-11-18 17:30\nDocente: Pedro Joaquim Amaro Sebastiã o\n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Information P rocessing\nCode: L0779\nShift: L0779TP02\nBegin: 2022-11-18 16:00\nEnd:  2022-11-18 17:30\nTeacher: Pedro Joaquim Amaro Sebastião\n\nLOCATION:Auditório 1\, 1\, Edifício Sedas Nunes (ISCTE-IUL)\, ISCTE-IUL",Fri Nov 18 16:00:00 GMT 2022,Fri Nov 18 17:30:00 GMT 2022
Engenharia de Software - Software Engineering,"Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Enge nharia de Software\nCódigo: 03712\nTurno: EngSTP03\nInício: 2023-03-14 1 3:00\nFim: 2023-03-14 14:30\nDocente: Fernando Manuel Pereira da Costa B rito e Abreu\n\nSemester: 2022/2023 - 2.º Semestre\nExecution course: So ftware Engineering\nCode: 03712\nShift: EngSTP03\nBegin: 2023-03-14 13:0 0\nEnd: 2023-03-14 14:30\nTeacher: Fernando Manuel Pereira da Costa Brit o e Abreu\n\nLOCATION:D1.02\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Tue Mar 14 13:00:00 GMT 2023,Tue Mar 14 14:30:00 GMT 2023
Interacção Pessoa-Máquina - Human-Computer Interaction,"Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Inte racção Pessoa-Máquina\nCódigo: L5316\nTurno: L5316T02\nInício: 2023-03-0 3 14:30\nFim: 2023-03-03 16:00\nDocente: Pedro Cláudio de Faria Lopes\n\ nSemester: 2022/2023 - 2.º Semestre\nExecution course: Human-Computer In teraction\nCode: L5316\nShift: L5316T02\nBegin: 2023-03-03 14:30\nEnd: 2 023-03-03 16:00\nTeacher: Pedro Cláudio de Faria Lopes\n\nLOCATION:C6.10\, 6\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Fri Mar 03 14:30:00 GMT 2023,Fri Mar 03 16:00:00 GMT 2023
Processamento de Informação - Information Processing,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Proc essamento de Informação\nCódigo: L0779\nTurno: L0779T01\nInício: 2022-10 -26 16:00\nFim: 2022-10-26 17:30\nDocente: Pedro Joaquim Amaro Sebastião \n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Information Pr ocessing\nCode: L0779\nShift: L0779T01\nBegin: 2022-10-26 16:00\nEnd: 20 22-10-26 17:30\nTeacher: Pedro Joaquim Amaro Sebastião\n\nLOCATION:Auditório 0NE02-Caiano Pereira\, 0\, Edifício Sedas Nunes (ISCTE -IUL)\, ISCTE-IUL",Wed Oct 26 15:00:00 BST 2022,Wed Oct 26 16:30:00 BST 2022
Processamento de Informação - Information Processing,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Proc essamento de Informação\nCódigo: L0779\nTurno: L0779T01\nInício: 2022-10 -19 16:00\nFim: 2022-10-19 17:30\nDocente: Pedro Joaquim Amaro Sebastião \n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Information Pr ocessing\nCode: L0779\nShift: L0779T01\nBegin: 2022-10-19 16:00\nEnd: 20 22-10-19 17:30\nTeacher: Pedro Joaquim Amaro Sebastião\n\nLOCATION:Auditório 0NE02-Caiano Pereira\, 0\, Edifício Sedas Nunes (ISCTE -IUL)\, ISCTE-IUL",Wed Oct 19 15:00:00 BST 2022,Wed Oct 19 16:30:00 BST 2022
